"period_label","period_hour","time_offset_sec","serving_bs_id","users_present","active_poi"
"peak",16,110,"BS_4",6,1
"peak",16,110,"BS_5",15,1
"peak",16,110,"BS_6",23,1
"peak",16,110,"BS_9",12,1
"peak",16,111,"BS_1",18,1
"peak",16,111,"BS_10",21,1
"peak",16,111,"BS_11",7,1
"peak",16,111,"BS_4",7,1
"peak",16,111,"BS_5",13,1
"peak",16,111,"BS_6",22,1
"peak",16,111,"BS_9",12,1
"peak",16,112,"BS_1",22,1
"peak",16,112,"BS_10",19,1
"peak",16,112,"BS_11",7,1
"peak",16,112,"BS_4",7,1
"peak",16,112,"BS_5",13,1
"peak",16,112,"BS_6",20,1
"peak",16,112,"BS_9",12,1
"peak",16,113,"BS_1",22,1
"peak",16,113,"BS_10",19,1
"peak",16,113,"BS_11",8,1
"peak",16,113,"BS_4",7,1
"peak",16,113,"BS_5",13,1
"peak",16,113,"BS_6",20,1
"peak",16,113,"BS_9",11,1
"peak",16,114,"BS_1",23,1
"peak",16,114,"BS_10",17,1
"peak",16,114,"BS_11",8,1
"peak",16,114,"BS_4",6,1
"peak",16,114,"BS_5",13,1
"peak",16,114,"BS_6",21,1
"peak",16,114,"BS_9",12,1
"peak",16,115,"BS_1",23,1
"peak",16,115,"BS_10",19,1
"peak",16,115,"BS_11",9,1
"peak",16,115,"BS_4",6,1
"peak",16,115,"BS_5",10,1
"peak",16,115,"BS_6",21,1
"peak",16,115,"BS_9",12,1
"peak",16,116,"BS_1",23,1
"peak",16,116,"BS_10",20,1
"peak",16,116,"BS_11",9,1
"peak",16,116,"BS_4",6,1
"peak",16,116,"BS_5",10,1
"peak",16,116,"BS_6",19,1
"peak",16,116,"BS_9",13,1
"peak",16,117,"BS_1",23,1
"peak",16,117,"BS_10",19,1
"peak",16,117,"BS_11",10,1
"peak",16,117,"BS_4",7,1
"peak",16,117,"BS_5",10,1
"peak",16,117,"BS_6",19,1
"peak",16,117,"BS_9",12,1
"peak",16,118,"BS_1",20,1
"peak",16,118,"BS_10",16,1
"peak",16,118,"BS_11",11,1
"peak",16,118,"BS_4",7,1
"peak",16,118,"BS_5",11,1
"peak",16,118,"BS_6",19,1
"peak",16,118,"BS_9",16,1
"peak",16,119,"BS_1",20,1
"peak",16,119,"BS_10",18,1
"peak",16,119,"BS_11",8,1
"peak",16,119,"BS_4",6,1
"peak",16,119,"BS_5",11,1
"peak",16,119,"BS_6",20,1
"peak",16,119,"BS_9",17,1
"peak",16,120,"BS_1",19,1
"peak",16,120,"BS_10",17,1
"peak",16,120,"BS_11",9,1
"peak",16,120,"BS_4",7,1
"peak",16,120,"BS_5",10,1
"peak",16,120,"BS_6",19,1
"peak",16,120,"BS_9",19,1
"peak",16,121,"BS_1",20,1
"peak",16,121,"BS_10",16,1
"peak",16,121,"BS_11",9,1
"peak",16,121,"BS_4",8,1
"peak",16,121,"BS_5",10,1
"peak",16,121,"BS_6",19,1
"peak",16,121,"BS_9",18,1
"peak",16,122,"BS_1",20,1
"peak",16,122,"BS_10",14,1
"peak",16,122,"BS_11",10,1
"peak",16,122,"BS_4",9,1
"peak",16,122,"BS_5",8,1
"peak",16,122,"BS_6",23,1
"peak",16,122,"BS_9",16,1
"peak",16,123,"BS_1",21,1
"peak",16,123,"BS_10",13,1
"peak",16,123,"BS_11",9,1
"peak",16,123,"BS_4",6,1
"peak",16,123,"BS_5",9,1
"peak",16,123,"BS_6",25,1
"peak",16,123,"BS_9",17,1
"peak",16,124,"BS_1",21,1
"peak",16,124,"BS_10",14,1
"peak",16,124,"BS_11",9,1
"peak",16,124,"BS_4",5,1
"peak",16,124,"BS_5",9,1
"peak",16,124,"BS_6",26,1
"peak",16,124,"BS_9",16,1
"peak",16,125,"BS_1",21,1
"peak",16,125,"BS_10",14,1
"peak",16,125,"BS_11",10,1
"peak",16,125,"BS_4",5,1
"peak",16,125,"BS_5",9,1
"peak",16,125,"BS_6",26,1
"peak",16,125,"BS_9",15,1
"peak",16,126,"BS_1",19,1
"peak",16,126,"BS_10",13,1
"peak",16,126,"BS_11",12,1
"peak",16,126,"BS_4",4,1
"peak",16,126,"BS_5",10,1
"peak",16,126,"BS_6",23,1
"peak",16,126,"BS_9",19,1
"peak",16,127,"BS_1",18,1
"peak",16,127,"BS_10",13,1
"peak",16,127,"BS_11",11,1
"peak",16,127,"BS_4",4,1
"peak",16,127,"BS_5",10,1
"peak",16,127,"BS_6",24,1
"peak",16,127,"BS_9",20,1
"peak",16,128,"BS_1",20,1
"peak",16,128,"BS_10",17,1
"peak",16,128,"BS_11",10,1
"peak",16,128,"BS_4",5,1
"peak",16,128,"BS_5",9,1
"peak",16,128,"BS_6",20,1
"peak",16,128,"BS_9",19,1
"peak",16,129,"BS_1",23,1
"peak",16,129,"BS_10",19,1
"peak",16,129,"BS_11",9,1
"peak",16,129,"BS_4",4,1
"peak",16,129,"BS_5",10,1
"peak",16,129,"BS_6",17,1
"peak",16,129,"BS_9",18,1
"peak",16,130,"BS_1",22,1
"peak",16,130,"BS_10",19,1
"peak",16,130,"BS_11",9,1
"peak",16,130,"BS_4",5,1
"peak",16,130,"BS_5",12,1
"peak",16,130,"BS_6",19,1
"peak",16,130,"BS_9",14,1
"peak",16,131,"BS_1",21,1
"peak",16,131,"BS_10",20,1
"peak",16,131,"BS_11",8,1
"peak",16,131,"BS_4",5,1
"peak",16,131,"BS_5",12,1
"peak",16,131,"BS_6",19,1
"peak",16,131,"BS_9",15,1
"peak",16,132,"BS_1",21,1
"peak",16,132,"BS_10",18,1
"peak",16,132,"BS_11",8,1
"peak",16,132,"BS_4",5,1
"peak",16,132,"BS_5",12,1
"peak",16,132,"BS_6",21,1
"peak",16,132,"BS_9",15,1
"peak",16,133,"BS_1",17,1
"peak",16,133,"BS_10",21,1
"peak",16,133,"BS_11",10,1
"peak",16,133,"BS_4",5,1
"peak",16,133,"BS_5",12,1
"peak",16,133,"BS_6",19,1
"peak",16,133,"BS_9",16,1
"peak",16,134,"BS_1",18,1
"peak",16,134,"BS_10",20,1
"peak",16,134,"BS_11",10,1
"peak",16,134,"BS_4",4,1
"peak",16,134,"BS_5",14,1
"peak",16,134,"BS_6",18,1
"peak",16,134,"BS_9",16,1
"peak",16,135,"BS_1",16,1
"peak",16,135,"BS_10",21,1
"peak",16,135,"BS_11",10,1
"peak",16,135,"BS_4",4,1
"peak",16,135,"BS_5",13,1
"peak",16,135,"BS_6",19,1
"peak",16,135,"BS_9",17,1
"peak",16,136,"BS_1",18,1
"peak",16,136,"BS_10",19,1
"peak",16,136,"BS_11",9,1
"peak",16,136,"BS_4",5,1
"peak",16,136,"BS_5",13,1
"peak",16,136,"BS_6",15,1
"peak",16,136,"BS_9",21,1
"peak",16,137,"BS_1",19,1
"peak",16,137,"BS_10",20,1
"peak",16,137,"BS_11",8,1
"peak",16,137,"BS_4",6,1
"peak",16,137,"BS_5",13,1
"peak",16,137,"BS_6",15,1
"peak",16,137,"BS_9",19,1
"peak",16,138,"BS_1",20,1
"peak",16,138,"BS_10",19,1
"peak",16,138,"BS_11",7,1
"peak",16,138,"BS_4",6,1
"peak",16,138,"BS_5",11,1
"peak",16,138,"BS_6",18,1
"peak",16,138,"BS_9",19,1
"peak",16,139,"BS_1",19,1
"peak",16,139,"BS_10",22,1
"peak",16,139,"BS_11",7,1
"peak",16,139,"BS_4",6,1
"peak",16,139,"BS_5",11,1
"peak",16,139,"BS_6",19,1
"peak",16,139,"BS_9",16,1
"peak",16,140,"BS_1",17,1
"peak",16,140,"BS_10",23,1
"peak",16,140,"BS_11",7,1
"peak",16,140,"BS_4",6,1
"peak",16,140,"BS_5",11,1
"peak",16,140,"BS_6",21,1
"peak",16,140,"BS_9",15,1
"peak",16,141,"BS_1",16,1
"peak",16,141,"BS_10",21,1
"peak",16,141,"BS_11",8,1
"peak",16,141,"BS_4",6,1
"peak",16,141,"BS_5",11,1
"peak",16,141,"BS_6",20,1
"peak",16,141,"BS_9",18,1
"peak",16,142,"BS_1",16,1
"peak",16,142,"BS_10",24,1
"peak",16,142,"BS_11",6,1
"peak",16,142,"BS_4",5,1
"peak",16,142,"BS_5",10,1
"peak",16,142,"BS_6",20,1
"peak",16,142,"BS_9",19,1
"peak",16,143,"BS_1",15,1
"peak",16,143,"BS_10",26,1
"peak",16,143,"BS_11",6,1
"peak",16,143,"BS_4",4,1
"peak",16,143,"BS_5",9,1
"peak",16,143,"BS_6",20,1
"peak",16,143,"BS_9",20,1
"peak",16,144,"BS_1",15,1
"peak",16,144,"BS_10",26,1
"peak",16,144,"BS_11",8,1
"peak",16,144,"BS_4",3,1
"peak",16,144,"BS_5",8,1
"peak",16,144,"BS_6",21,1
"peak",16,144,"BS_9",19,1
"peak",16,145,"BS_1",16,1
"peak",16,145,"BS_10",26,1
"peak",16,145,"BS_11",8,1
"peak",16,145,"BS_4",3,1
"peak",16,145,"BS_5",6,1
"peak",16,145,"BS_6",24,1
"peak",16,145,"BS_9",17,1
"peak",16,146,"BS_1",18,1
"peak",16,146,"BS_10",23,1
"peak",16,146,"BS_11",8,1
"peak",16,146,"BS_4",5,1
"peak",16,146,"BS_5",4,1
"peak",16,146,"BS_6",26,1
"peak",16,146,"BS_9",16,1
"peak",16,147,"BS_1",17,1
"peak",16,147,"BS_10",20,1
"peak",16,147,"BS_11",9,1
"peak",16,147,"BS_4",6,1
"peak",16,147,"BS_5",5,1
"peak",16,147,"BS_6",28,1
"peak",16,147,"BS_9",15,1
"peak",16,148,"BS_1",17,1
"peak",16,148,"BS_10",21,1
"peak",16,148,"BS_11",9,1
"peak",16,148,"BS_4",6,1
"peak",16,148,"BS_5",5,1
"peak",16,148,"BS_6",27,1
"peak",16,148,"BS_9",15,1
"peak",16,149,"BS_1",18,1
"peak",16,149,"BS_10",21,1
"peak",16,149,"BS_11",9,1
"peak",16,149,"BS_4",8,1
"peak",16,149,"BS_5",4,1
"peak",16,149,"BS_6",25,1
"peak",16,149,"BS_9",15,1
"peak",16,150,"BS_1",18,1
"peak",16,150,"BS_10",20,1
"peak",16,150,"BS_11",8,1
"peak",16,150,"BS_4",8,1
"peak",16,150,"BS_5",5,1
"peak",16,150,"BS_6",27,1
"peak",16,150,"BS_9",14,1
"peak",16,151,"BS_1",19,1
"peak",16,151,"BS_10",17,1
"peak",16,151,"BS_11",7,1
"peak",16,151,"BS_4",9,1
"peak",16,151,"BS_5",7,1
"peak",16,151,"BS_6",27,1
"peak",16,151,"BS_9",14,1
"peak",16,152,"BS_1",20,1
"peak",16,152,"BS_10",18,1
"peak",16,152,"BS_11",8,1
"peak",16,152,"BS_4",10,1
"peak",16,152,"BS_5",7,1
"peak",16,152,"BS_6",25,1
"peak",16,152,"BS_9",12,1
"peak",16,153,"BS_1",23,1
"peak",16,153,"BS_10",17,1
"peak",16,153,"BS_11",7,1
"peak",16,153,"BS_4",10,1
"peak",16,153,"BS_5",5,1
"peak",16,153,"BS_6",25,1
"peak",16,153,"BS_9",13,1
"peak",16,154,"BS_1",22,1
"peak",16,154,"BS_10",14,1
"peak",16,154,"BS_11",6,1
"peak",16,154,"BS_4",9,1
"peak",16,154,"BS_5",6,1
"peak",16,154,"BS_6",27,1
"peak",16,154,"BS_9",16,1
"peak",16,155,"BS_1",20,1
"peak",16,155,"BS_10",12,1
"peak",16,155,"BS_11",6,1
"peak",16,155,"BS_4",8,1
"peak",16,155,"BS_5",9,1
"peak",16,155,"BS_6",26,1
"peak",16,155,"BS_9",19,1
"peak",16,156,"BS_1",20,1
"peak",16,156,"BS_10",12,1
"peak",16,156,"BS_11",6,1
"peak",16,156,"BS_4",7,1
"peak",16,156,"BS_5",8,1
"peak",16,156,"BS_6",26,1
"peak",16,156,"BS_9",21,1
"peak",16,157,"BS_1",19,1
"peak",16,157,"BS_10",13,1
"peak",16,157,"BS_11",6,1
"peak",16,157,"BS_4",8,1
"peak",16,157,"BS_5",7,1
"peak",16,157,"BS_6",25,1
"peak",16,157,"BS_9",22,1
"peak",16,158,"BS_1",20,1
"peak",16,158,"BS_10",12,1
"peak",16,158,"BS_11",7,1
"peak",16,158,"BS_4",7,1
"peak",16,158,"BS_5",8,1
"peak",16,158,"BS_6",22,1
"peak",16,158,"BS_9",24,1
"peak",16,159,"BS_1",18,1
"peak",16,159,"BS_10",17,1
"peak",16,159,"BS_11",8,1
"peak",16,159,"BS_4",8,1
"peak",16,159,"BS_5",6,1
"peak",16,159,"BS_6",18,1
"peak",16,159,"BS_9",25,1
"peak",16,160,"BS_1",17,1
"peak",16,160,"BS_10",20,1
"peak",16,160,"BS_11",9,1
"peak",16,160,"BS_4",8,1
"peak",16,160,"BS_5",6,1
"peak",16,160,"BS_6",18,1
"peak",16,160,"BS_9",22,1
"peak",16,161,"BS_1",18,1
"peak",16,161,"BS_10",20,1
"peak",16,161,"BS_11",9,1
"peak",16,161,"BS_4",10,1
"peak",16,161,"BS_5",6,1
"peak",16,161,"BS_6",16,1
"peak",16,161,"BS_9",21,1
"peak",16,162,"BS_1",18,1
"peak",16,162,"BS_10",21,1
"peak",16,162,"BS_11",9,1
"peak",16,162,"BS_4",10,1
"peak",16,162,"BS_5",6,1
"peak",16,162,"BS_6",16,1
"peak",16,162,"BS_9",20,1
"peak",16,163,"BS_1",18,1
"peak",16,163,"BS_10",20,1
"peak",16,163,"BS_11",7,1
"peak",16,163,"BS_4",12,1
"peak",16,163,"BS_5",6,1
"peak",16,163,"BS_6",20,1
"peak",16,163,"BS_9",17,1
"peak",16,164,"BS_1",18,1
"peak",16,164,"BS_10",21,1
"peak",16,164,"BS_11",6,1
"peak",16,164,"BS_4",10,1
"peak",16,164,"BS_5",8,1
"peak",16,164,"BS_6",19,1
"peak",16,164,"BS_9",18,1
"peak",16,165,"BS_1",17,1
"peak",16,165,"BS_10",21,1
"peak",16,165,"BS_11",6,1
"peak",16,165,"BS_4",10,1
"peak",16,165,"BS_5",8,1
"peak",16,165,"BS_6",18,1
"peak",16,165,"BS_9",20,1
"peak",16,166,"BS_1",16,1
"peak",16,166,"BS_10",21,1
"peak",16,166,"BS_11",6,1
"peak",16,166,"BS_4",10,1
"peak",16,166,"BS_5",9,1
"peak",16,166,"BS_6",17,1
"peak",16,166,"BS_9",21,1
"peak",16,167,"BS_1",17,1
"peak",16,167,"BS_10",21,1
"peak",16,167,"BS_11",7,1
"peak",16,167,"BS_4",9,1
"peak",16,167,"BS_5",9,1
"peak",16,167,"BS_6",18,1
"peak",16,167,"BS_9",19,1
"peak",16,168,"BS_1",17,1
"peak",16,168,"BS_10",24,1
"peak",16,168,"BS_11",6,1
"peak",16,168,"BS_4",8,1
"peak",16,168,"BS_5",8,1
"peak",16,168,"BS_6",19,1
"peak",16,168,"BS_9",18,1
"peak",16,169,"BS_1",17,1
"peak",16,169,"BS_10",25,1
"peak",16,169,"BS_11",7,1
"peak",16,169,"BS_4",7,1
"peak",16,169,"BS_5",8,1
"peak",16,169,"BS_6",21,1
"peak",16,169,"BS_9",15,1
"peak",16,170,"BS_1",16,1
"peak",16,170,"BS_10",26,1
"peak",16,170,"BS_11",6,1
"peak",16,170,"BS_4",8,1
"peak",16,170,"BS_5",7,1
"peak",16,170,"BS_6",21,1
"peak",16,170,"BS_9",16,1
"peak",16,171,"BS_1",17,1
"peak",16,171,"BS_10",24,1
"peak",16,171,"BS_11",7,1
"peak",16,171,"BS_4",7,1
"peak",16,171,"BS_5",7,1
"peak",16,171,"BS_6",20,1
"peak",16,171,"BS_9",18,1
"peak",16,172,"BS_1",17,1
"peak",16,172,"BS_10",24,1
"peak",16,172,"BS_11",8,1
"peak",16,172,"BS_4",8,1
"peak",16,172,"BS_5",7,1
"peak",16,172,"BS_6",20,1
"peak",16,172,"BS_9",16,1
"peak",16,173,"BS_1",18,1
"peak",16,173,"BS_10",21,1
"peak",16,173,"BS_11",7,1
"peak",16,173,"BS_4",9,1
"peak",16,173,"BS_5",10,1
"peak",16,173,"BS_6",21,1
"peak",16,173,"BS_9",14,1
"peak",16,174,"BS_1",18,1
"peak",16,174,"BS_10",20,1
"peak",16,174,"BS_11",6,1
"peak",16,174,"BS_4",10,1
"peak",16,174,"BS_5",10,1
"peak",16,174,"BS_6",22,1
"peak",16,174,"BS_9",14,1
"peak",16,175,"BS_1",18,1
"peak",16,175,"BS_10",16,1
"peak",16,175,"BS_11",5,1
"peak",16,175,"BS_4",10,1
"peak",16,175,"BS_5",11,1
"peak",16,175,"BS_6",24,1
"peak",16,175,"BS_9",16,1
"peak",16,176,"BS_1",19,1
"peak",16,176,"BS_10",19,1
"peak",16,176,"BS_11",5,1
"peak",16,176,"BS_4",10,1
"peak",16,176,"BS_5",9,1
"peak",16,176,"BS_6",22,1
"peak",16,176,"BS_9",16,1
"peak",16,177,"BS_1",19,1
"peak",16,177,"BS_10",17,1
"peak",16,177,"BS_11",7,1
"peak",16,177,"BS_4",8,1
"peak",16,177,"BS_5",11,1
"peak",16,177,"BS_6",19,1
"peak",16,177,"BS_9",19,1
"peak",16,178,"BS_1",19,1
"peak",16,178,"BS_10",16,1
"peak",16,178,"BS_11",7,1
"peak",16,178,"BS_4",8,1
"peak",16,178,"BS_5",12,1
"peak",16,178,"BS_6",18,1
"peak",16,178,"BS_9",20,1
"peak",16,179,"BS_1",21,1
"peak",16,179,"BS_10",15,1
"peak",16,179,"BS_11",9,1
"peak",16,179,"BS_4",7,1
"peak",16,179,"BS_5",10,1
"peak",16,179,"BS_6",17,1
"peak",16,179,"BS_9",21,1
"peak",16,180,"BS_1",23,1
"peak",16,180,"BS_10",11,1
"peak",16,180,"BS_11",8,1
"peak",16,180,"BS_4",8,1
"peak",16,180,"BS_5",11,1
"peak",16,180,"BS_6",16,1
"peak",16,180,"BS_9",23,1
"peak",16,181,"BS_1",22,1
"peak",16,181,"BS_10",13,1
"peak",16,181,"BS_11",8,1
"peak",16,181,"BS_4",9,1
"peak",16,181,"BS_5",11,1
"peak",16,181,"BS_6",14,1
"peak",16,181,"BS_9",23,1
"peak",16,182,"BS_1",22,1
"peak",16,182,"BS_10",17,1
"peak",16,182,"BS_11",7,1
"peak",16,182,"BS_4",8,1
"peak",16,182,"BS_5",9,1
"peak",16,182,"BS_6",15,1
"peak",16,182,"BS_9",22,1
"peak",16,183,"BS_1",21,1
"peak",16,183,"BS_10",18,1
"peak",16,183,"BS_11",8,1
"peak",16,183,"BS_4",6,1
"peak",16,183,"BS_5",10,1
"peak",16,183,"BS_6",16,1
"peak",16,183,"BS_9",21,1
"peak",16,184,"BS_1",21,1
"peak",16,184,"BS_10",19,1
"peak",16,184,"BS_11",10,1
"peak",16,184,"BS_4",6,1
"peak",16,184,"BS_5",8,1
"peak",16,184,"BS_6",15,1
"peak",16,184,"BS_9",21,1
"peak",16,185,"BS_1",20,1
"peak",16,185,"BS_10",18,1
"peak",16,185,"BS_11",10,1
"peak",16,185,"BS_4",5,1
"peak",16,185,"BS_5",8,1
"peak",16,185,"BS_6",16,1
"peak",16,185,"BS_9",23,1
"peak",16,186,"BS_1",18,1
"peak",16,186,"BS_10",18,1
"peak",16,186,"BS_11",11,1
"peak",16,186,"BS_4",8,1
"peak",16,186,"BS_5",7,1
"peak",16,186,"BS_6",16,1
"peak",16,186,"BS_9",22,1
"peak",16,187,"BS_1",17,1
"peak",16,187,"BS_10",19,1
"peak",16,187,"BS_11",12,1
"peak",16,187,"BS_4",8,1
"peak",16,187,"BS_5",8,1
"peak",16,187,"BS_6",17,1
"peak",16,187,"BS_9",19,1
"peak",16,188,"BS_1",21,1
"peak",16,188,"BS_10",20,1
"peak",16,188,"BS_11",9,1
"peak",16,188,"BS_4",7,1
"peak",16,188,"BS_5",6,1
"peak",16,188,"BS_6",18,1
"peak",16,188,"BS_9",19,1
"peak",16,189,"BS_1",21,1
"peak",16,189,"BS_10",20,1
"peak",16,189,"BS_11",7,1
"peak",16,189,"BS_4",7,1
"peak",16,189,"BS_5",5,1
"peak",16,189,"BS_6",21,1
"peak",16,189,"BS_9",19,1
"peak",16,190,"BS_1",21,1
"peak",16,190,"BS_10",23,1
"peak",16,190,"BS_11",7,1
"peak",16,190,"BS_4",5,1
"peak",16,190,"BS_5",6,1
"peak",16,190,"BS_6",21,1
"peak",16,190,"BS_9",17,1
"peak",16,191,"BS_1",20,1
"peak",16,191,"BS_10",23,1
"peak",16,191,"BS_11",9,1
"peak",16,191,"BS_4",6,1
"peak",16,191,"BS_5",5,1
"peak",16,191,"BS_6",21,1
"peak",16,191,"BS_9",16,1
"peak",16,192,"BS_1",18,1
"peak",16,192,"BS_10",24,1
"peak",16,192,"BS_11",10,1
"peak",16,192,"BS_4",5,1
"peak",16,192,"BS_5",6,1
"peak",16,192,"BS_6",24,1
"peak",16,192,"BS_9",13,1
"peak",16,193,"BS_1",21,1
"peak",16,193,"BS_10",22,1
"peak",16,193,"BS_11",12,1
"peak",16,193,"BS_4",5,1
"peak",16,193,"BS_5",5,1
"peak",16,193,"BS_6",20,1
"peak",16,193,"BS_9",15,1
"peak",16,194,"BS_1",20,1
"peak",16,194,"BS_10",23,1
"peak",16,194,"BS_11",12,1
"peak",16,194,"BS_4",4,1
"peak",16,194,"BS_5",6,1
"peak",16,194,"BS_6",19,1
"peak",16,194,"BS_9",16,1
"peak",16,195,"BS_1",23,1
"peak",16,195,"BS_10",23,1
"peak",16,195,"BS_11",11,1
"peak",16,195,"BS_4",4,1
"peak",16,195,"BS_5",6,1
"peak",16,195,"BS_6",20,1
"peak",16,195,"BS_9",13,1
"peak",16,196,"BS_1",23,1
"peak",16,196,"BS_10",23,1
"peak",16,196,"BS_11",10,1
"peak",16,196,"BS_4",4,1
"peak",16,196,"BS_5",7,1
"peak",16,196,"BS_6",19,1
"peak",16,196,"BS_9",14,1
"peak",16,197,"BS_1",26,1
"peak",16,197,"BS_10",20,1
"peak",16,197,"BS_11",13,1
"peak",16,197,"BS_4",5,1
"peak",16,197,"BS_5",6,1
"peak",16,197,"BS_6",19,1
"peak",16,197,"BS_9",11,1
"peak",16,198,"BS_1",24,1
"peak",16,198,"BS_10",24,1
"peak",16,198,"BS_11",13,1
"peak",16,198,"BS_4",6,1
"peak",16,198,"BS_5",6,1
"peak",16,198,"BS_6",15,1
"peak",16,198,"BS_9",12,1
"peak",16,199,"BS_1",23,1
"peak",16,199,"BS_10",22,1
"peak",16,199,"BS_11",12,1
"peak",16,199,"BS_4",6,1
"peak",16,199,"BS_5",7,1
"peak",16,199,"BS_6",18,1
"peak",16,199,"BS_9",12,1
"peak",16,200,"BS_1",23,1
"peak",16,200,"BS_10",23,1
"peak",16,200,"BS_11",10,1
"peak",16,200,"BS_4",6,1
"peak",16,200,"BS_5",5,1
"peak",16,200,"BS_6",19,1
"peak",16,200,"BS_9",14,1
"peak",16,201,"BS_1",21,1
"peak",16,201,"BS_10",23,1
"peak",16,201,"BS_11",9,1
"peak",16,201,"BS_4",9,1
"peak",16,201,"BS_5",4,1
"peak",16,201,"BS_6",19,1
"peak",16,201,"BS_9",15,1
"peak",16,202,"BS_1",21,1
"peak",16,202,"BS_10",21,1
"peak",16,202,"BS_11",9,1
"peak",16,202,"BS_4",7,1
"peak",16,202,"BS_5",4,1
"peak",16,202,"BS_6",22,1
"peak",16,202,"BS_9",16,1
"peak",16,203,"BS_1",22,1
"peak",16,203,"BS_10",22,1
"peak",16,203,"BS_11",9,1
"peak",16,203,"BS_4",9,1
"peak",16,203,"BS_5",5,1
"peak",16,203,"BS_6",19,1
"peak",16,203,"BS_9",14,1
"peak",16,204,"BS_1",23,1
"peak",16,204,"BS_10",22,1
"peak",16,204,"BS_11",9,1
"peak",16,204,"BS_4",8,1
"peak",16,204,"BS_5",4,1
"peak",16,204,"BS_6",18,1
"peak",16,204,"BS_9",16,1
"peak",16,205,"BS_1",26,1
"peak",16,205,"BS_10",20,1
"peak",16,205,"BS_11",11,1
"peak",16,205,"BS_4",8,1
"peak",16,205,"BS_5",4,1
"peak",16,205,"BS_6",18,1
"peak",16,205,"BS_9",13,1
"peak",16,206,"BS_1",29,1
"peak",16,206,"BS_10",21,1
"peak",16,206,"BS_11",9,1
"peak",16,206,"BS_4",8,1
"peak",16,206,"BS_5",4,1
"peak",16,206,"BS_6",16,1
"peak",16,206,"BS_9",13,1
"peak",16,207,"BS_1",29,1
"peak",16,207,"BS_10",21,1
"peak",16,207,"BS_11",7,1
"peak",16,207,"BS_4",7,1
"peak",16,207,"BS_5",4,1
"peak",16,207,"BS_6",18,1
"peak",16,207,"BS_9",14,1
"peak",16,208,"BS_1",27,1
"peak",16,208,"BS_10",22,1
"peak",16,208,"BS_11",9,1
"peak",16,208,"BS_4",6,1
"peak",16,208,"BS_5",3,1
"peak",16,208,"BS_6",18,1
"peak",16,208,"BS_9",15,1
"peak",16,209,"BS_1",26,1
"peak",16,209,"BS_10",25,1
"peak",16,209,"BS_11",7,1
"peak",16,209,"BS_4",7,1
"peak",16,209,"BS_5",4,1
"peak",16,209,"BS_6",17,1
"peak",16,209,"BS_9",14,1
"peak",16,210,"BS_1",25,1
"peak",16,210,"BS_10",24,1
"peak",16,210,"BS_11",7,1
"peak",16,210,"BS_4",7,1
"peak",16,210,"BS_5",5,1
"peak",16,210,"BS_6",16,1
"peak",16,210,"BS_9",16,1
"peak",16,211,"BS_1",24,1
"peak",16,211,"BS_10",23,1
"peak",16,211,"BS_11",8,1
"peak",16,211,"BS_4",7,1
"peak",16,211,"BS_5",5,1
"peak",16,211,"BS_6",16,1
"peak",16,211,"BS_9",17,1
"peak",16,212,"BS_1",23,1
"peak",16,212,"BS_10",20,1
"peak",16,212,"BS_11",8,1
"peak",16,212,"BS_4",8,1
"peak",16,212,"BS_5",6,1
"peak",16,212,"BS_6",19,1
"peak",16,212,"BS_9",16,1
"peak",16,213,"BS_1",21,1
"peak",16,213,"BS_10",24,1
"peak",16,213,"BS_11",9,1
"peak",16,213,"BS_4",7,1
"peak",16,213,"BS_5",5,1
"peak",16,213,"BS_6",18,1
"peak",16,213,"BS_9",16,1
"peak",16,214,"BS_1",21,1
"peak",16,214,"BS_10",25,1
"peak",16,214,"BS_11",8,1
"peak",16,214,"BS_4",8,1
"peak",16,214,"BS_5",6,1
"peak",16,214,"BS_6",19,1
"peak",16,214,"BS_9",13,1
"peak",16,215,"BS_1",21,1
"peak",16,215,"BS_10",24,1
"peak",16,215,"BS_11",8,1
"peak",16,215,"BS_4",10,1
"peak",16,215,"BS_5",6,1
"peak",16,215,"BS_6",18,1
"peak",16,215,"BS_9",13,1
"peak",16,216,"BS_1",18,1
"peak",16,216,"BS_10",25,1
"peak",16,216,"BS_11",9,1
"peak",16,216,"BS_4",10,1
"peak",16,216,"BS_5",6,1
"peak",16,216,"BS_6",16,1
"peak",16,216,"BS_9",16,1
"peak",16,217,"BS_1",20,1
"peak",16,217,"BS_10",23,1
"peak",16,217,"BS_11",8,1
"peak",16,217,"BS_4",11,1
"peak",16,217,"BS_5",6,1
"peak",16,217,"BS_6",18,1
"peak",16,217,"BS_9",14,1
"peak",16,218,"BS_1",18,1
"peak",16,218,"BS_10",24,1
"peak",16,218,"BS_11",8,1
"peak",16,218,"BS_4",11,1
"peak",16,218,"BS_5",4,1
"peak",16,218,"BS_6",20,1
"peak",16,218,"BS_9",15,1
"peak",16,219,"BS_1",20,1
"peak",16,219,"BS_10",23,1
"peak",16,219,"BS_11",8,1
"peak",16,219,"BS_4",9,1
"peak",16,219,"BS_5",2,1
"peak",16,219,"BS_6",23,1
"peak",16,219,"BS_9",15,1
"peak",16,220,"BS_1",23,1
"peak",16,220,"BS_10",24,1
"peak",16,220,"BS_11",7,1
"peak",16,220,"BS_4",9,1
"peak",16,220,"BS_5",3,1
"peak",16,220,"BS_6",17,1
"peak",16,220,"BS_9",17,1
"peak",16,221,"BS_1",22,1
