"period_label","period_hour","time_offset_sec","serving_bs_id","users","mean_move_distance_m","mean_dist_to_serving_bs_m"
"peak",16,122,"BS_5",10,1.13348411406507,56.6345397137461
"peak",16,122,"BS_6",14,1.13570510431579,47.6115575884754
"peak",16,122,"BS_7",6,1.10178025808173,47.9283967129324
"peak",16,122,"BS_8",4,1.14241228918948,60.9732100739688
"peak",16,122,"BS_9",7,1.28730706483022,71.2058187869786
"peak",16,123,"BS_1",12,1.19782515337101,51.6883451761974
"peak",16,123,"BS_10",10,1.3871899284619,63.9109591968064
"peak",16,123,"BS_11",12,1.01506805412506,49.9404471947563
"peak",16,123,"BS_2",10,0.99351717000391,54.1742713781564
"peak",16,123,"BS_3",5,1.58041944522495,46.6287444766777
"peak",16,123,"BS_4",11,1.47007044720249,56.454111464178
"peak",16,123,"BS_5",10,1.38377333673654,56.3868692239344
"peak",16,123,"BS_6",14,1.04658927418956,47.3357613551376
"peak",16,123,"BS_7",5,1.15172766939948,45.9474623978763
"peak",16,123,"BS_8",4,1.46786202457945,60.7904128068534
"peak",16,123,"BS_9",7,1.30591923141662,71.2411353931346
"peak",16,124,"BS_1",12,0.986484716972713,51.6665446533947
"peak",16,124,"BS_10",10,1.23962987933329,63.9517810457533
"peak",16,124,"BS_11",12,1.199840779663,49.8059497203798
"peak",16,124,"BS_2",10,1.29635513999448,53.7412044832216
"peak",16,124,"BS_3",5,1.16813212166696,46.7498764979776
"peak",16,124,"BS_4",11,1.38908074893751,56.7839950448003
"peak",16,124,"BS_5",10,1.45412638766325,56.0056994733003
"peak",16,124,"BS_6",14,1.20183408504087,47.5345576526216
"peak",16,124,"BS_7",5,1.06244453071346,45.599155804927
"peak",16,124,"BS_8",4,1.28266499436724,60.1845886076067
"peak",16,124,"BS_9",7,1.2433719365047,71.1733781150996
"peak",16,125,"BS_1",12,1.20441584385488,52.1598537610251
"peak",16,125,"BS_10",10,1.34569100077886,63.7155310194496
"peak",16,125,"BS_11",12,1.03026772170534,49.6866262446936
"peak",16,125,"BS_2",10,0.935794782105637,53.5440588001525
"peak",16,125,"BS_3",5,1.4490064789906,46.7618574976881
"peak",16,125,"BS_4",11,0.992864903074532,56.8885078520369
"peak",16,125,"BS_5",10,1.14395613612068,56.1095721879611
"peak",16,125,"BS_6",14,1.29664384364399,47.6038311911607
"peak",16,125,"BS_7",5,1.29499052787711,45.5561858005377
"peak",16,125,"BS_8",4,1.23169372540382,60.4353876462462
"peak",16,125,"BS_9",7,1.26094978689659,71.3502758717214
"peak",16,126,"BS_1",12,0.96050347840288,52.3152217938041
"peak",16,126,"BS_10",9,1.44678757394091,63.3618400635011
"peak",16,126,"BS_11",12,1.11431637051563,49.8123961011523
"peak",16,126,"BS_2",10,1.0723685382319,53.5474968125948
"peak",16,126,"BS_3",5,1.49083914785717,45.7894770084399
"peak",16,126,"BS_4",11,1.103096037852,56.7686071080491
"peak",16,126,"BS_5",11,1.52433068176799,56.5756934312252
"peak",16,126,"BS_6",14,1.24341139726853,47.5185373004492
"peak",16,126,"BS_7",5,1.31285488545314,45.2196182914852
"peak",16,126,"BS_8",4,0.779238737029697,60.6178551516592
"peak",16,126,"BS_9",7,1.33782768115164,71.1117846794861
"peak",16,127,"BS_1",12,1.21166949317709,52.4718055281684
"peak",16,127,"BS_10",10,1.09272774363507,63.5772274877204
"peak",16,127,"BS_11",12,1.32587428432469,49.7934648382717
"peak",16,127,"BS_2",10,1.24097145902949,53.3987483846991
"peak",16,127,"BS_3",5,1.30257609312113,46.3662107522425
"peak",16,127,"BS_4",11,1.1910307875969,56.905535409603
"peak",16,127,"BS_5",10,0.8417124467386,55.8001791258028
"peak",16,127,"BS_6",14,1.0946692212314,47.6181202082977
"peak",16,127,"BS_7",5,1.22655653727783,45.3124713505372
"peak",16,127,"BS_8",4,1.34249769263574,61.3151329709584
"peak",16,127,"BS_9",7,1.48287486883494,71.3216884683928
"peak",16,128,"BS_1",12,1.03266962474895,52.3514447529581
"peak",16,128,"BS_10",10,1.22892638354887,63.5918534640288
"peak",16,128,"BS_11",12,1.07893309335783,49.6380053666327
"peak",16,128,"BS_2",10,1.22343793079804,53.2581001348746
"peak",16,128,"BS_3",5,1.11874105435585,46.5671945768938
"peak",16,128,"BS_4",11,1.2111264012333,56.8216419834957
"peak",16,128,"BS_5",10,1.22609247473406,55.8631969300612
"peak",16,128,"BS_6",14,1.24690925397267,47.9283560190006
"peak",16,128,"BS_7",5,0.955175323317774,44.6855966128608
"peak",16,128,"BS_8",4,1.37116770265695,61.5506543519063
"peak",16,128,"BS_9",7,1.12878465902536,70.975777343322
"peak",16,129,"BS_1",12,1.4379014276703,52.0727309909417
"peak",16,129,"BS_10",10,1.22964793262179,63.4056245252608
"peak",16,129,"BS_11",12,1.07740020786782,49.3839042327297
"peak",16,129,"BS_2",9,1.35689597604588,52.6984176605232
"peak",16,129,"BS_3",5,1.32356179134464,46.7340757034255
"peak",16,129,"BS_4",11,1.51203493473564,56.7003219442409
"peak",16,129,"BS_5",10,1.23564028257192,56.4158251490466
"peak",16,129,"BS_6",14,1.40510094427246,47.5595960311582
"peak",16,129,"BS_7",6,0.879412804058921,46.5047007252343
"peak",16,129,"BS_8",4,1.03436366446937,61.6464761224043
"peak",16,129,"BS_9",7,1.62541856258963,71.0526180271806
"peak",16,130,"BS_1",12,1.16919748653164,52.3610035942796
"peak",16,130,"BS_10",10,1.26841792832087,63.6727604300381
"peak",16,130,"BS_11",12,1.19819664366591,49.31385525121
"peak",16,130,"BS_2",9,1.39697119630971,52.3605684062029
"peak",16,130,"BS_3",5,1.01647294244705,46.4283343014365
"peak",16,130,"BS_4",11,1.17811692852085,56.5469899458144
"peak",16,130,"BS_5",10,1.18136488452916,55.8266260965271
"peak",16,130,"BS_6",14,0.977112763591351,47.2888674837809
"peak",16,130,"BS_7",6,0.880357525382347,46.2830098438868
"peak",16,130,"BS_8",4,0.850585567934945,61.9448190070108
"peak",16,130,"BS_9",7,1.0976832509576,70.7947872762127
"peak",16,131,"BS_1",12,1.28203506421893,52.1946085548763
"peak",16,131,"BS_10",10,1.1618879842455,63.9092531694814
"peak",16,131,"BS_11",12,1.1604118170381,49.6006987324936
"peak",16,131,"BS_2",9,1.16363995124974,52.5780476398139
"peak",16,131,"BS_3",5,1.37036492378521,46.7064330700423
"peak",16,131,"BS_4",11,1.13654796563387,56.6270340445704
"peak",16,131,"BS_5",10,1.33244860654277,55.6395669170758
"peak",16,131,"BS_6",14,1.33031321053121,46.9378758396144
"peak",16,131,"BS_7",6,1.31985925815732,46.7622042865122
"peak",16,131,"BS_8",4,1.29016193594108,62.3640151236963
"peak",16,131,"BS_9",7,1.37120371732311,70.792566753725
"peak",16,132,"BS_1",12,1.18919191689508,52.245596371514
"peak",16,132,"BS_10",10,1.09649311346467,63.9445232046553
"peak",16,132,"BS_11",12,1.26319718943853,49.8120792842947
"peak",16,132,"BS_2",9,1.39192162650649,52.5103908317578
"peak",16,132,"BS_3",5,1.48649235921889,47.6630099569901
"peak",16,132,"BS_4",11,1.47710187633375,56.1919344738992
"peak",16,132,"BS_5",10,1.10575805636408,55.9005140881098
"peak",16,132,"BS_6",14,1.28946287330424,46.6733798834791
"peak",16,132,"BS_7",6,1.00907055225279,46.7952960638392
"peak",16,132,"BS_8",4,1.56114214615993,62.4929508908544
"peak",16,132,"BS_9",7,1.43931436435651,70.265172208138
"peak",16,133,"BS_1",12,1.05496917795927,52.2898833576296
"peak",16,133,"BS_10",10,1.33087287925735,63.5185944064416
"peak",16,133,"BS_11",12,1.29449899561297,49.6994962872513
"peak",16,133,"BS_2",10,1.27742380157636,53.1834588664738
"peak",16,133,"BS_3",5,1.33864669071541,47.7554567929802
"peak",16,133,"BS_4",11,1.2929945294198,55.6761302243469
"peak",16,133,"BS_5",10,1.31381772064125,55.887818536409
"peak",16,133,"BS_6",14,1.14148335183931,46.7022879304736
"peak",16,133,"BS_7",5,1.61039496112683,44.1354049232982
"peak",16,133,"BS_8",4,0.975311061496272,63.0574649757739
"peak",16,133,"BS_9",7,1.03990169162111,71.2016037260562
"peak",16,134,"BS_1",12,0.97774034505319,52.6054445558231
"peak",16,134,"BS_10",10,1.34300226297932,63.8537946878707
"peak",16,134,"BS_11",12,0.841590662945302,49.9451298345974
"peak",16,134,"BS_2",10,1.5131089392572,52.9004034354582
"peak",16,134,"BS_3",5,1.01674506450181,47.3628648547318
"peak",16,134,"BS_4",11,0.922149774338378,55.9137625376661
"peak",16,134,"BS_5",10,1.15777949593742,56.4330259709127
"peak",16,134,"BS_6",14,1.11055410994839,46.8422595457507
"peak",16,134,"BS_7",5,1.06960066693105,43.8834992769808
"peak",16,134,"BS_8",4,1.37390585920381,61.907001751305
"peak",16,134,"BS_9",7,1.02814143933482,71.3192913847555
"peak",16,135,"BS_1",12,1.09283436330239,52.9767771482746
"peak",16,135,"BS_10",10,1.19059447331523,64.2178853656917
"peak",16,135,"BS_11",12,1.24212500323748,49.6278896308253
"peak",16,135,"BS_2",10,1.34237378591174,53.1294219273914
"peak",16,135,"BS_3",5,1.15847886767786,47.3745389201295
"peak",16,135,"BS_4",11,1.34522802328387,55.9631403123896
"peak",16,135,"BS_5",10,1.15147921022857,56.341566460405
"peak",16,135,"BS_6",14,1.10512478581003,46.9370334806734
"peak",16,135,"BS_7",5,1.29590441128657,43.8383860134065
"peak",16,135,"BS_8",4,1.33494436039114,62.2172369159325
"peak",16,135,"BS_9",7,1.23129382724995,71.0661267567172
"peak",16,136,"BS_1",12,1.28601918363548,53.1338774515912
"peak",16,136,"BS_10",10,1.17991634839028,64.5938949998215
"peak",16,136,"BS_11",12,1.13293399853754,49.8452379186118
"peak",16,136,"BS_2",10,1.3539246314767,52.6299229926236
"peak",16,136,"BS_3",5,1.21376869041179,48.20076499492
"peak",16,136,"BS_4",11,1.06875581565311,56.2755505798591
"peak",16,136,"BS_5",10,1.2515231692478,56.5967286030505
"peak",16,136,"BS_6",14,1.24958508928377,46.782481266642
"peak",16,136,"BS_7",5,1.45537314713238,43.8927628217672
"peak",16,136,"BS_8",4,1.55426912240679,61.5298467721051
"peak",16,136,"BS_9",7,0.824702730937244,70.9143355545452
"peak",16,137,"BS_1",12,1.11491859768067,53.0235812266445
"peak",16,137,"BS_10",10,0.888831075421803,64.25528572757
"peak",16,137,"BS_11",12,1.37736340361209,50.0712407169619
"peak",16,137,"BS_2",10,1.31054681237937,52.1961100949104
"peak",16,137,"BS_3",5,1.10992951222749,47.6249892199667
"peak",16,137,"BS_4",12,1.18749000989414,57.5095855547376
"peak",16,137,"BS_5",10,1.30415380699314,56.7970077708804
"peak",16,137,"BS_6",13,1.4007576110504,45.2911502616658
"peak",16,137,"BS_7",5,1.07150348323097,43.7861953897134
"peak",16,137,"BS_8",4,1.08697631179797,61.2502037647115
"peak",16,137,"BS_9",7,1.12244479699335,70.2381077724903
"peak",16,138,"BS_1",12,1.19454756006559,52.7860327644495
"peak",16,138,"BS_10",10,1.23909411831491,63.968100406582
"peak",16,138,"BS_11",12,1.19900757501423,50.5570965909512
"peak",16,138,"BS_2",10,1.22729083550172,52.3358647947627
"peak",16,138,"BS_3",5,1.29093050948217,47.9572045243985
"peak",16,138,"BS_4",11,1.30158928888715,56.4259909684666
"peak",16,138,"BS_5",10,1.01235613599433,56.6127265430664
"peak",16,138,"BS_6",14,1.40073622678413,47.6291486328135
"peak",16,138,"BS_7",5,1.16465938537501,43.5861270012177
"peak",16,138,"BS_8",4,1.30849771500323,61.7545368317469
"peak",16,138,"BS_9",7,1.1784779577866,70.3575390764544
"peak",16,139,"BS_1",12,1.07990882944925,53.0896392321307
"peak",16,139,"BS_10",10,1.11079493346593,63.8838249902559
"peak",16,139,"BS_11",12,1.264714482605,50.2733571169372
"peak",16,139,"BS_2",10,1.28014947120813,52.1565517764179
"peak",16,139,"BS_3",5,1.66424028991121,48.46852848399
"peak",16,139,"BS_4",11,1.18058790217711,56.162204209394
"peak",16,139,"BS_5",10,1.28648928306114,56.5362450945235
"peak",16,139,"BS_6",14,1.36819855552173,47.0367442292548
"peak",16,139,"BS_7",5,0.90376692678396,43.2078678428311
"peak",16,139,"BS_8",4,1.48151987841962,61.9454838118944
"peak",16,139,"BS_9",7,1.18025836687546,70.4304107014072
"peak",16,140,"BS_1",12,1.4312330636268,52.3554088830824
"peak",16,140,"BS_10",10,1.27661324744262,64.1562773902864
"peak",16,140,"BS_11",12,1.48037819479521,50.3437033945685
"peak",16,140,"BS_2",10,1.2861009331695,52.2272825846888
"peak",16,140,"BS_3",5,1.00387286700736,48.9131596149882
"peak",16,140,"BS_4",11,1.02492962376857,56.3936732443708
"peak",16,140,"BS_5",10,1.21876389096575,56.4666707714266
"peak",16,140,"BS_6",14,1.19010641894767,46.9755299187933
"peak",16,140,"BS_7",5,0.892005471968597,42.7484332589586
"peak",16,140,"BS_8",4,0.908546505661771,62.0211649093216
"peak",16,140,"BS_9",7,1.1147010603152,70.1673747116855
"peak",16,141,"BS_1",12,1.19551661100642,52.6706508189849
"peak",16,141,"BS_10",9,1.24596043741215,64.3131527631448
"peak",16,141,"BS_11",12,1.14363336941714,50.809126118483
"peak",16,141,"BS_2",10,1.4181060586975,52.323418687087
"peak",16,141,"BS_3",5,1.47034140645043,49.2302747241853
"peak",16,141,"BS_4",12,1.27317606781995,57.5704496203274
"peak",16,141,"BS_5",11,1.18103047689573,57.2930777489416
"peak",16,141,"BS_6",13,1.26963954944994,44.7477720189365
"peak",16,141,"BS_7",5,1.05933141877562,43.2816233914959
"peak",16,141,"BS_8",4,0.958049371283069,62.9126826181657
"peak",16,141,"BS_9",7,1.23132173295223,70.0799869332707
"peak",16,142,"BS_1",12,1.34116064334551,52.5240624156358
"peak",16,142,"BS_10",10,1.23552624731276,65.1693072203319
"peak",16,142,"BS_11",12,1.35464965710144,50.8439195804802
"peak",16,142,"BS_2",10,1.39672200000163,52.2813786804295
"peak",16,142,"BS_3",5,1.36346140334008,50.0238927199987
"peak",16,142,"BS_4",12,1.04763743156846,57.1056004503625
"peak",16,142,"BS_5",10,1.34034728577909,56.2325802623494
"peak",16,142,"BS_6",13,1.2157479960181,44.7276122559316
"peak",16,142,"BS_7",5,1.64703200119712,43.4494401469916
"peak",16,142,"BS_8",4,1.07250098312246,62.9347075992531
"peak",16,142,"BS_9",7,1.20603690948827,70.1896229589626
"peak",16,143,"BS_1",12,1.34172605317287,52.5788682806648
"peak",16,143,"BS_10",10,1.23006919976983,64.7617846856973
"peak",16,143,"BS_11",12,1.1861118689243,50.6254258851135
"peak",16,143,"BS_2",10,0.997428975948292,52.4816947267475
"peak",16,143,"BS_3",5,1.04914753292302,49.9279534643428
"peak",16,143,"BS_4",12,1.44983015662371,56.808348059486
"peak",16,143,"BS_5",10,1.28282706331502,56.4904906077908
"peak",16,143,"BS_6",13,1.20839273993499,44.5356425732239
"peak",16,143,"BS_7",5,1.34976494702981,42.7922320332456
"peak",16,143,"BS_8",4,1.27997671232049,62.7756956567278
"peak",16,143,"BS_9",7,1.52103753550523,70.4685535695468
"peak",16,144,"BS_1",12,1.36892766996308,52.4071989454488
"peak",16,144,"BS_10",10,1.1567625212593,64.4213438818198
"peak",16,144,"BS_11",12,1.44106182471761,50.69541955366
"peak",16,144,"BS_2",10,1.34508849538301,51.9322411301972
"peak",16,144,"BS_3",5,1.14317341265404,49.9517250648364
"peak",16,144,"BS_4",12,1.3244079101421,57.1708918380098
"peak",16,144,"BS_5",10,1.50179610122991,56.3793104047465
"peak",16,144,"BS_6",13,1.15003350383945,44.7685777189608
"peak",16,144,"BS_7",5,1.06101567559257,42.5787912922749
"peak",16,144,"BS_8",4,0.867514250973922,62.2378750067061
"peak",16,144,"BS_9",7,0.901977090847701,70.7797862295609
"peak",16,145,"BS_1",12,1.08636947361271,52.7386106007163
"peak",16,145,"BS_10",10,1.40854753526436,64.0003537536355
"peak",16,145,"BS_11",12,1.02618496671313,50.5774090715913
"peak",16,145,"BS_2",10,1.46487148999497,52.2883787965859
"peak",16,145,"BS_3",5,1.19528305691987,49.4252069416112
"peak",16,145,"BS_4",12,1.40012103799769,56.9737284624095
"peak",16,145,"BS_5",10,1.21477512517672,56.7824398181668
"peak",16,145,"BS_6",13,1.31245376189646,44.884430075196
"peak",16,145,"BS_7",5,1.38458369259097,43.52241560164
"peak",16,145,"BS_8",4,0.840427890799354,62.7314759494454
"peak",16,145,"BS_9",7,1.41224712254153,70.9798025251605
"peak",16,146,"BS_1",12,0.958257902834767,52.7543094213832
"peak",16,146,"BS_10",10,1.29638837197192,63.7953934988285
"peak",16,146,"BS_11",12,1.07907378266419,50.5112050789331
"peak",16,146,"BS_2",10,1.16597812150924,52.3577083396339
"peak",16,146,"BS_3",5,1.22946510882434,49.369658582072
"peak",16,146,"BS_4",12,1.09198800428376,56.8067541664656
"peak",16,146,"BS_5",10,1.30321571361107,56.4265195664785
"peak",16,146,"BS_6",13,1.3188730356847,45.4035336678695
"peak",16,146,"BS_7",5,0.864313779259904,43.3404571117443
"peak",16,146,"BS_8",4,1.75767004416828,63.7884474714929
"peak",16,146,"BS_9",7,1.41086534129942,71.1213217643676
"peak",16,147,"BS_1",12,1.04513176647191,52.6043685878925
"peak",16,147,"BS_10",10,1.09016882627659,63.7880936712595
"peak",16,147,"BS_11",12,1.15963475065961,50.7594983579718
"peak",16,147,"BS_2",10,1.0859881224563,52.1445590537651
"peak",16,147,"BS_3",5,1.08657047010363,49.6703217353359
"peak",16,147,"BS_4",12,1.18789657593109,56.9872353851374
"peak",16,147,"BS_5",10,1.16722051929991,56.9423228464283
"peak",16,147,"BS_6",13,1.23574037073551,45.5625558386453
"peak",16,147,"BS_7",5,1.03274952708553,42.8532523795845
"peak",16,147,"BS_8",4,1.44329822266307,63.8706180829142
"peak",16,147,"BS_9",7,1.63689395404933,71.0239741510199
"peak",16,148,"BS_1",12,1.22094010184315,52.2797502545962
"peak",16,148,"BS_10",10,1.44959862471481,63.1152825873042
"peak",16,148,"BS_11",12,1.22203570083145,50.7761587980662
"peak",16,148,"BS_2",11,1.49939790803516,52.4154732206636
"peak",16,148,"BS_3",4,0.93749786364597,48.8770546801777
"peak",16,148,"BS_4",12,1.14651517670705,57.3498717083268
"peak",16,148,"BS_5",10,0.989352250761283,57.2626188249587
"peak",16,148,"BS_6",13,1.10134618320156,45.1483118630197
"peak",16,148,"BS_7",5,1.51279704736013,41.9372380656258
"peak",16,148,"BS_8",4,1.35148934288676,63.7668531313492
"peak",16,148,"BS_9",7,1.29574482190918,70.5900500034444
"peak",16,149,"BS_1",12,1.08064715115558,52.4845440066285
"peak",16,149,"BS_10",10,1.23308391732611,62.3138489035881
"peak",16,149,"BS_11",12,1.28451801181027,50.8170209862941
"peak",16,149,"BS_2",11,1.39279990673682,52.1539077467413
"peak",16,149,"BS_3",4,1.12897873393428,48.7957060735739
"peak",16,149,"BS_4",12,1.15657094802128,57.0372614439109
"peak",16,149,"BS_5",10,1.15544006987671,57.4564176066925
"peak",16,149,"BS_6",13,1.18475337470909,44.8404433260352
"peak",16,149,"BS_7",5,1.11050555053813,41.5349519613857
"peak",16,149,"BS_8",4,1.52302138294438,63.8845562686715
"peak",16,149,"BS_9",7,1.32812805160432,70.5898930609065
"peak",16,150,"BS_1",12,1.18093607348425,52.3338628044186
"peak",16,150,"BS_10",10,0.780084867115951,62.4950925150178
"peak",16,150,"BS_11",12,1.01031964953948,50.7496966722316
"peak",16,150,"BS_2",11,1.23674128611045,52.3842399318336
"peak",16,150,"BS_3",4,1.71423925936832,48.4447242267235
"peak",16,150,"BS_4",12,1.15700014500089,57.63328830388
"peak",16,150,"BS_5",10,1.21744871836074,57.9707647693352
"peak",16,150,"BS_6",13,1.15177877271936,44.9469727359484
"peak",16,150,"BS_7",5,1.33731543403326,41.3554851900492
"peak",16,150,"BS_8",4,1.22642439859682,63.2572511312716
"peak",16,150,"BS_9",7,1.67624132239207,70.4629186607252
"peak",16,151,"BS_1",12,1.36082591355902,53.0260426179956
"peak",16,151,"BS_10",10,1.1555470251551,62.0874901317108
"peak",16,151,"BS_11",12,1.39026741117208,50.4676502844904
"peak",16,151,"BS_2",11,0.994533395084727,52.2154374527824
"peak",16,151,"BS_3",4,0.910120420004515,48.6088109995394
"peak",16,151,"BS_4",12,1.22319086562978,57.805726598106
"peak",16,151,"BS_5",10,1.06895262275419,58.0660988605098
"peak",16,151,"BS_6",13,1.28199858300913,44.934301261024
"peak",16,151,"BS_7",5,0.73519990331589,41.3306558733943
"peak",16,151,"BS_8",4,1.11155496581041,62.4897509522768
"peak",16,151,"BS_9",7,1.26945907922068,70.7127029718714
"peak",16,152,"BS_1",12,0.996023440187124,52.7459782086781
"peak",16,152,"BS_10",10,1.25193437821148,62.5875495037521
"peak",16,152,"BS_11",12,1.14935175763182,50.8338574047567
"peak",16,152,"BS_2",11,1.37983151802561,51.9445360119769
"peak",16,152,"BS_3",4,0.987581228380377,48.2236992499084
"peak",16,152,"BS_4",12,1.08595048107411,57.3121038896017
"peak",16,152,"BS_5",10,1.32082279958519,58.141010387862
"peak",16,152,"BS_6",13,1.06312766424423,44.8925533560285
"peak",16,152,"BS_7",5,1.30698669404709,41.9671269447341
"peak",16,152,"BS_8",4,1.26412159923269,63.0397665283344
"peak",16,152,"BS_9",7,1.40691957721229,71.1203898152462
"peak",16,153,"BS_1",12,1.20934787067443,53.166343854509
"peak",16,153,"BS_10",10,1.15515147849776,62.4669042041041
"peak",16,153,"BS_11",12,1.39162468655659,50.669323287456
"peak",16,153,"BS_2",11,0.857610656111736,51.7299351825578
"peak",16,153,"BS_3",4,1.82003438583774,46.9807590085502
"peak",16,153,"BS_4",12,1.12215498916419,57.5812063878756
"peak",16,153,"BS_5",10,1.46278885235789,57.5056183233775
"peak",16,153,"BS_6",13,0.96234780251518,44.9443346579683
"peak",16,153,"BS_7",5,1.33460670187521,42.4330257351753
"peak",16,153,"BS_8",4,0.948551052329946,62.5402114020892
"peak",16,153,"BS_9",7,1.22417345673975,71.1829237183728
"peak",16,154,"BS_1",12,1.27278527903525,53.3082172801033
"peak",16,154,"BS_10",10,1.55814593319092,62.4765244220936
"peak",16,154,"BS_11",12,1.16678087393813,50.7249252511248
"peak",16,154,"BS_2",11,1.16210033273453,51.3297099986257
"peak",16,154,"BS_3",4,1.35055646338586,46.3283950170465
"peak",16,154,"BS_4",12,1.26060810981446,57.2848260719283
"peak",16,154,"BS_5",10,0.965802141168131,57.3686318362844
"peak",16,154,"BS_6",13,1.23820513792075,45.2409128032975
"peak",16,154,"BS_7",5,1.23793749741224,41.7088121710495
"peak",16,154,"BS_8",4,0.561350964509583,62.10686840854
"peak",16,154,"BS_9",7,1.04785513488923,71.1786161518454
"peak",16,155,"BS_1",12,1.35467061538626,53.5771562043481
"peak",16,155,"BS_10",10,1.18153813533472,62.618232954013
"peak",16,155,"BS_11",12,1.11926260751193,50.2997689362763
"peak",16,155,"BS_2",10,1.26990958275559,50.8721285996183
"peak",16,155,"BS_3",5,1.43732737210446,47.8093715288153
"peak",16,155,"BS_4",12,1.00044283307499,57.4147601101586
"peak",16,155,"BS_5",10,1.18193508759386,57.4684842365077
"peak",16,155,"BS_6",13,1.24190551906546,45.146474101798
"peak",16,155,"BS_7",5,0.834819198370191,41.6740530462228
"peak",16,155,"BS_8",4,1.38835166426192,62.3546451860774
"peak",16,155,"BS_9",7,1.20656718076171,70.838017398495
"peak",16,156,"BS_1",12,1.09215956971543,53.4912700960621
"peak",16,156,"BS_10",10,1.04478014060385,62.9877360532866
"peak",16,156,"BS_11",12,1.07920977314104,50.2412952720481
"peak",16,156,"BS_2",10,1.24653751023403,50.5443095792421
"peak",16,156,"BS_3",5,1.55469560048511,49.0379818991596
"peak",16,156,"BS_4",12,1.48135678722974,57.4030781646876
"peak",16,156,"BS_5",10,1.07434285462307,57.3335839489514
"peak",16,156,"BS_6",13,1.07124682612566,45.0645909965776
"peak",16,156,"BS_7",5,1.18695105768964,42.4662150552797
"peak",16,156,"BS_8",4,1.18427656270848,62.6197520652529
"peak",16,156,"BS_9",7,1.11320844299105,71.1979576715598
"peak",16,157,"BS_1",12,1.08422103342266,53.7552619511582
"peak",16,157,"BS_10",10,1.16342371214856,63.185259070003
"peak",16,157,"BS_11",12,1.39643882862161,50.6072133252931
"peak",16,157,"BS_2",10,0.998257303747366,50.4318122772075
"peak",16,157,"BS_3",5,0.796500689208993,49.5980498943753
"peak",16,157,"BS_4",12,0.961369859713719,57.1978023613567
"peak",16,157,"BS_5",10,1.33542670887936,57.3137417293825
"peak",16,157,"BS_6",13,0.981219058876168,45.0696477091863
"peak",16,157,"BS_7",5,1.46764948262937,42.9011226304654
"peak",16,157,"BS_8",4,1.36914583746549,63.7320047664569
"peak",16,157,"BS_9",7,1.1863403081263,71.5905359603408
"peak",16,158,"BS_1",12,1.35705894828084,53.362470027335
"peak",16,158,"BS_10",10,1.26193277674605,63.2858225274908
"peak",16,158,"BS_11",12,1.05817694938359,50.438446576393
"peak",16,158,"BS_2",10,1.06890465758949,50.6726483284275
"peak",16,158,"BS_3",5,1.12602024796807,48.9823061310802
"peak",16,158,"BS_4",12,1.35151890087146,57.0173520567873
"peak",16,158,"BS_5",10,1.0604470968111,57.3094802000046
"peak",16,158,"BS_6",13,0.977780157680516,44.7959711846669
"peak",16,158,"BS_7",5,1.17708060816858,42.9665827013279
"peak",16,158,"BS_8",4,1.34833516477397,64.2903341036342
"peak",16,158,"BS_9",7,0.811720749131883,71.2339308195589
"peak",16,159,"BS_1",12,1.35018517239763,53.2198742699267
"peak",16,159,"BS_10",10,1.33064780229745,63.9289686321806
"peak",16,159,"BS_11",12,1.48693998711988,50.485742032506
"peak",16,159,"BS_2",10,0.930242308280591,50.4680589125743
"peak",16,159,"BS_3",5,1.53986321536188,48.8243127751917
"peak",16,159,"BS_4",12,1.27245859258379,57.0595214245012
"peak",16,159,"BS_5",10,1.30951678908877,57.6849883308176
"peak",16,159,"BS_6",13,1.1079615079393,44.5504436086203
"peak",16,159,"BS_7",5,1.31138213193313,42.7363299581834
"peak",16,159,"BS_8",4,0.902150273884575,64.3190488467179
"peak",16,159,"BS_9",7,1.50430334255154,71.2268322560196
"peak",16,160,"BS_1",12,1.04980803517204,53.1079037655468
"peak",16,160,"BS_10",10,0.972507356649164,63.7453891461624
"peak",16,160,"BS_11",12,1.3668017925875,51.1365426178646
"peak",16,160,"BS_2",10,1.33634859523076,50.9053723829504
"peak",16,160,"BS_3",5,1.06932785682202,48.6779113048988
"peak",16,160,"BS_4",12,1.32991130485225,56.7947841687429
"peak",16,160,"BS_5",10,1.11680585353421,57.8846412542762
"peak",16,160,"BS_6",13,1.27998909495836,44.8737212007419
"peak",16,160,"BS_7",5,1.19679747591623,42.4880683176933
"peak",16,160,"BS_8",4,0.964322090164909,63.9906770739873
"peak",16,160,"BS_9",7,1.3640285739453,71.1081291758921
"peak",16,161,"BS_1",12,1.08734660563184,53.2968587623594
"peak",16,161,"BS_10",10,1.39500041806463,63.6040685346228
"peak",16,161,"BS_11",12,1.44559622429768,51.5953234549647
"peak",16,161,"BS_2",10,0.98243583575665,50.6164903415336
"peak",16,161,"BS_3",5,1.80167348595982,48.1211611470243
"peak",16,161,"BS_4",12,1.10958675666469,57.0459185356314
"peak",16,161,"BS_5",10,1.39532773198538,58.1140301993371
"peak",16,161,"BS_6",13,1.13543609983306,44.7920958998309
"peak",16,161,"BS_7",5,1.01531743356233,42.2265977068857
"peak",16,161,"BS_8",4,0.984700429342388,63.8890298126693
"peak",16,161,"BS_9",7,1.26530361839965,71.4406160474851
"peak",16,162,"BS_1",12,1.07823206476236,53.5465129948437
"peak",16,162,"BS_10",10,1.27322337901913,63.8114912459666
"peak",16,162,"BS_11",12,1.20931620382874,51.6737748800501
